GEO_ID,NAME,P005001,P005002,P005003,P005004,P005005,P005006,P005007,P005008,P005009,P005010,P005011,P005012,P005013,P005014,P005015,P005016,P005017
id,Geographic Area Name,Total,Total!!Not Hispanic or Latino,Total!!Not Hispanic or Latino!!White alone,Total!!Not Hispanic or Latino!!Black or African American alone,Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone,Total!!Not Hispanic or Latino!!Asian alone,Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Total!!Not Hispanic or Latino!!Some Other Race alone,Total!!Not Hispanic or Latino!!Two or More Races,Total!!Hispanic or Latino,Total!!Hispanic or Latino!!White alone,Total!!Hispanic or Latino!!Black or African American alone,Total!!Hispanic or Latino!!American Indian and Alaska Native alone,Total!!Hispanic or Latino!!Asian alone,Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone,Total!!Hispanic or Latino!!Some Other Race alone,Total!!Hispanic or Latino!!Two or More Races
1400000US48491020319,"Census Tract 203.19, Williamson County, Texas",4910,3783,3354,206,17,79,4,9,114,1127,771,22,11,15,0,249,59
1400000US48481740600,"Census Tract 7406, Wharton County, Texas",3788,2202,1934,239,7,11,0,2,9,1586,1042,5,14,0,0,490,35
1400000US48061014100,"Census Tract 141, Cameron County, Texas",11923,351,333,2,6,2,2,1,5,11572,10213,26,41,1,6,1111,174
1400000US48467950600,"Census Tract 9506, Van Zandt County, Texas",6957,6558,6325,58,41,23,12,2,97,399,229,0,13,0,0,128,29
1400000US48439110402,"Census Tract 1104.02, Tarrant County, Texas",4686,2123,1967,58,15,27,1,2,53,2563,1261,5,38,7,0,1175,77
1400000US48201332400,"Census Tract 3324, Harris County, Texas",4271,3714,61,3603,6,8,0,8,28,557,314,46,1,0,0,177,19
1400000US48239950300,"Census Tract 9503, Jackson County, Texas",4829,3526,3193,266,12,17,0,2,36,1303,862,15,8,0,0,353,65
1400000US48201410401,"Census Tract 4104.01, Harris County, Texas",3807,3135,2781,89,6,182,2,15,60,672,408,12,1,1,0,223,27
1400000US48335950200,"Census Tract 9502, Mitchell County, Texas",7333,4371,3283,994,28,22,0,10,34,2962,1341,12,21,1,0,1502,85
1400000US48451001708,"Census Tract 17.08, Tom Green County, Texas",5785,5024,4817,67,22,51,2,2,63,761,559,9,21,4,0,123,45
1400000US48453002430,"Census Tract 24.30, Travis County, Texas",3422,895,627,202,7,23,1,2,33,2527,1366,15,92,7,2,917,128
1400000US48449950100,"Census Tract 9501, Titus County, Texas",2102,1754,1442,267,14,4,0,2,25,348,165,1,2,0,0,168,12
1400000US48085031647,"Census Tract 316.47, Collin County, Texas",3038,2780,2059,246,5,416,0,5,49,258,133,3,1,5,3,99,14
1400000US48165950200,"Census Tract 9502, Gaines County, Texas",8643,6503,6356,23,21,16,0,9,78,2140,1322,22,24,0,0,691,81
1400000US48141003100,"Census Tract 31, El Paso County, Texas",3622,97,81,8,5,2,0,1,0,3525,3109,12,11,2,0,351,40
1400000US48507950302,"Census Tract 9503.02, Zavala County, Texas",6311,198,169,18,4,0,0,2,5,6113,5368,32,19,1,7,621,65
1400000US48113011200,"Census Tract 112, Dallas County, Texas",6288,5210,143,4973,13,21,0,9,51,1078,284,36,12,0,0,718,28
1400000US48121020108,"Census Tract 201.08, Denton County, Texas",8266,6909,4831,1430,46,383,3,8,208,1357,850,29,8,7,0,368,95
1400000US48201412500,"Census Tract 4125, Harris County, Texas",1715,1578,1229,43,3,261,0,7,35,137,108,1,4,3,0,17,4
1400000US48085031664,"Census Tract 316.64, Collin County, Texas",3982,3819,2374,174,11,1153,0,7,100,163,130,2,3,3,0,18,7
1400000US48201233200,"Census Tract 2332, Harris County, Texas",6232,1788,1551,183,8,20,2,5,19,4444,2755,39,22,8,0,1498,122
1400000US48201450600,"Census Tract 4506, Harris County, Texas",4310,3472,2763,314,6,298,0,10,81,838,521,22,18,5,0,214,58
1400000US48439104701,"Census Tract 1047.01, Tarrant County, Texas",4916,440,350,42,3,25,0,5,15,4476,2382,21,49,1,0,1910,113
1400000US48085031626,"Census Tract 316.26, Collin County, Texas",2380,2146,1845,68,12,169,3,7,42,234,136,11,5,0,0,70,12
1400000US48053960200,"Census Tract 9602, Burnet County, Texas",2714,2524,2466,5,8,5,0,19,21,190,127,2,2,1,0,52,6
1400000US48201540501,"Census Tract 5405.01, Harris County, Texas",6024,2334,1282,753,4,196,2,16,81,3690,2209,87,35,7,1,1140,211
1400000US48485012900,"Census Tract 129, Wichita County, Texas",2610,2307,2163,44,22,33,0,1,44,303,173,2,5,0,0,99,24
1400000US48121021409,"Census Tract 214.09, Denton County, Texas",7887,6950,6070,458,67,159,5,11,180,937,612,9,12,1,0,230,73
1400000US48303000302,"Census Tract 3.02, Lubbock County, Texas",7258,2086,1358,432,20,205,0,6,65,5172,3115,30,85,5,1,1719,217
1400000US48037010500,"Census Tract 105, Bowie County, Texas",2889,2631,861,1678,18,20,0,1,53,258,125,7,1,3,0,118,4
1400000US48215021401,"Census Tract 214.01, Hidalgo County, Texas",6026,298,253,23,7,11,0,1,3,5728,4728,33,19,1,0,848,99
1400000US48355001000,"Census Tract 10, Nueces County, Texas",3452,323,174,116,6,5,0,4,18,3129,2276,12,22,1,0,740,78
1400000US48061012001,"Census Tract 120.01, Cameron County, Texas",5475,1762,1623,17,10,90,1,1,20,3713,3326,14,8,3,1,269,92
1400000US48451000802,"Census Tract 8.02, Tom Green County, Texas",4250,1882,1578,181,19,40,0,4,60,2368,1658,20,16,0,0,570,104
1400000US48439114205,"Census Tract 1142.05, Tarrant County, Texas",3106,2802,2678,13,22,23,2,2,62,304,175,2,3,1,0,107,16
1400000US48355003700,"Census Tract 37, Nueces County, Texas",3375,1640,1564,36,2,6,0,4,28,1735,1466,14,1,1,0,221,32
1400000US48041001400,"Census Tract 14, Brazos County, Texas",3455,3124,1451,169,5,1413,4,9,73,331,182,1,3,4,8,122,11
1400000US48453001821,"Census Tract 18.21, Travis County, Texas",5204,2496,1583,631,14,183,0,10,75,2708,1348,35,25,6,0,1181,113
1400000US48027021400,"Census Tract 214, Bell County, Texas",3834,3187,3040,63,8,18,2,2,54,647,296,4,7,1,0,295,44
1400000US48491021100,"Census Tract 211, Williamson County, Texas",2628,1150,928,164,7,15,0,5,31,1478,852,21,37,1,0,505,62
1400000US48279950600,"Census Tract 9506, Lamb County, Texas",3597,2234,2055,133,11,3,3,3,26,1363,961,16,9,0,0,328,49
1400000US48085030522,"Census Tract 305.22, Collin County, Texas",4183,3497,2248,549,16,539,9,6,130,686,488,22,10,5,0,127,34
1400000US48495950300,"Census Tract 9503, Winkler County, Texas",3397,1307,1163,66,16,15,0,33,14,2090,1217,26,11,0,0,761,75
1400000US48375015400,"Census Tract 154, Potter County, Texas",2964,797,556,183,17,22,1,1,17,2167,1535,10,14,4,5,558,41
1400000US48053960100,"Census Tract 9601, Burnet County, Texas",5731,4615,4456,30,32,16,3,5,73,1116,688,0,3,0,0,377,48
1400000US48201252600,"Census Tract 2526, Harris County, Texas",7552,2826,2638,73,18,35,9,4,49,4726,2521,24,44,1,1,1867,268
1400000US48339694102,"Census Tract 6941.02, Montgomery County, Texas",5731,4041,3682,239,24,10,0,7,79,1690,736,11,30,0,10,839,64
1400000US48213950500,"Census Tract 9505, Henderson County, Texas",2476,2345,2289,17,10,2,0,0,27,131,75,0,0,0,0,44,12
1400000US48479001104,"Census Tract 11.04, Webb County, Texas",3153,155,143,1,0,5,0,2,4,2998,2588,15,14,0,0,335,46
1400000US48071710300,"Census Tract 7103, Chambers County, Texas",2890,2649,1777,797,20,13,2,0,40,241,97,2,3,3,0,118,18
1400000US48167726100,"Census Tract 7261, Galveston County, Texas",2935,2738,2617,39,13,29,0,0,40,197,153,3,2,1,0,23,15
1400000US48439110401,"Census Tract 1104.01, Tarrant County, Texas",4657,3456,3232,65,35,33,11,5,75,1201,679,11,42,2,3,416,48
1400000US48245000900,"Census Tract 9, Jefferson County, Texas",2206,1945,197,1725,1,5,1,0,16,261,47,9,0,0,0,198,7
1400000US48157673500,"Census Tract 6735, Fort Bend County, Texas",8541,7478,6093,869,17,363,0,14,122,1063,775,26,10,0,1,182,69
1400000US48355005404,"Census Tract 54.04, Nueces County, Texas",2310,1311,1097,102,4,75,2,5,26,999,904,8,3,5,1,56,22
1400000US48025950600,"Census Tract 9506, Bee County, Texas",2430,1062,1003,24,6,1,0,7,21,1368,1019,3,6,2,0,279,59
1400000US48171950200,"Census Tract 9502, Gillespie County, Texas",3991,3644,3585,7,14,9,1,5,23,347,180,5,14,0,0,120,28
1400000US48201451901,"Census Tract 4519.01, Harris County, Texas",7411,4998,1136,3081,6,652,2,13,108,2413,1329,109,28,17,0,794,136
1400000US48471790400,"Census Tract 7904, Walker County, Texas",10095,8340,5254,2906,26,37,0,15,102,1755,1006,5,19,0,3,659,63
1400000US48223950600,"Census Tract 9506, Hopkins County, Texas",3856,3369,2299,959,13,32,1,0,65,487,190,6,9,0,4,264,14
1400000US48201531600,"Census Tract 5316, Harris County, Texas",2823,1799,1599,134,5,22,0,1,38,1024,570,4,2,0,0,408,40
1400000US48141010333,"Census Tract 103.33, El Paso County, Texas",4772,86,66,10,2,5,0,1,2,4686,3764,10,16,2,0,811,83
1400000US48329001400,"Census Tract 14, Midland County, Texas",4576,794,556,198,11,2,0,1,26,3782,2314,18,24,1,0,1313,112
1400000US48439113107,"Census Tract 1131.07, Tarrant County, Texas",2396,2202,1977,77,13,100,1,2,32,194,139,1,1,3,0,37,13
1400000US48453001505,"Census Tract 15.05, Travis County, Texas",4061,3424,3129,88,9,136,1,0,61,637,447,3,19,0,0,130,38
1400000US48027020702,"Census Tract 207.02, Bell County, Texas",2172,1126,585,462,13,12,0,3,51,1046,494,24,14,2,0,469,43
1400000US48453001786,"Census Tract 17.86, Travis County, Texas",4676,3986,2799,213,10,851,4,17,92,690,480,20,6,9,0,144,31
1400000US48201540700,"Census Tract 5407, Harris County, Texas",7505,4350,2556,518,10,1129,8,18,111,3155,1808,17,69,8,0,1105,148
1400000US48201555501,"Census Tract 5555.01, Harris County, Texas",4324,3357,3213,67,5,22,0,3,47,967,441,3,12,8,0,465,38
1400000US48167723400,"Census Tract 7234, Galveston County, Texas",6706,5852,5676,10,38,51,1,8,68,854,524,4,4,1,0,260,61
1400000US48439110600,"Census Tract 1106, Tarrant County, Texas",2472,1827,1586,140,11,33,1,0,56,645,426,2,4,0,0,189,24
1400000US48085031410,"Census Tract 314.10, Collin County, Texas",8491,7510,5798,768,57,682,1,10,194,981,699,18,7,3,0,205,49
1400000US48465950601,"Census Tract 9506.01, Val Verde County, Texas",4101,114,91,14,2,0,1,2,4,3987,3145,24,20,0,1,707,90
1400000US48439102100,"Census Tract 1021, Tarrant County, Texas",4782,3922,3399,310,28,110,1,9,65,860,587,20,2,0,5,208,38
1400000US48215020901,"Census Tract 209.01, Hidalgo County, Texas",5124,1730,1292,72,2,318,0,4,42,3394,2984,21,7,11,0,320,51
1400000US48061011400,"Census Tract 114, Cameron County, Texas",6337,966,880,9,10,39,0,10,18,5371,4659,13,20,4,0,607,68
1400000US48161000900,"Census Tract 9, Freestone County, Texas",1596,1526,965,543,2,2,0,0,14,70,45,3,1,0,0,18,3
1400000US48199031000,"Census Tract 310, Hardin County, Texas",4154,4047,3947,49,11,12,1,2,25,107,65,0,2,0,0,28,12
1400000US48441013600,"Census Tract 136, Taylor County, Texas",5463,4758,4612,44,18,10,5,3,66,705,314,3,6,1,0,341,40
1400000US48495950400,"Census Tract 9504, Winkler County, Texas",1424,911,882,11,6,1,0,0,11,513,322,0,1,0,0,147,43
1400000US48439113707,"Census Tract 1137.07, Tarrant County, Texas",4957,4608,4229,47,26,210,3,7,86,349,282,2,11,0,0,42,12
1400000US48113019020,"Census Tract 190.20, Dallas County, Texas",5046,4155,2184,590,18,1242,2,4,115,891,430,6,18,9,2,374,52
1400000US48479001808,"Census Tract 18.08, Webb County, Texas",7117,107,98,4,0,1,1,3,0,7010,5608,17,48,0,0,1209,128
1400000US48041002014,"Census Tract 20.14, Brazos County, Texas",1768,1575,1401,127,6,25,0,0,16,193,153,0,0,1,1,32,6
1400000US48373210203,"Census Tract 2102.03, Polk County, Texas",6598,5105,3353,1647,29,24,1,1,50,1493,497,11,4,0,0,936,45
1400000US48029131401,"Census Tract 1314.01, Bexar County, Texas",6632,2729,1357,1211,17,42,11,12,79,3903,2591,60,42,4,4,1039,163
1400000US48029152100,"Census Tract 1521, Bexar County, Texas",6248,1625,1433,57,15,87,6,12,15,4623,3712,35,63,10,5,701,97
1400000US48029160701,"Census Tract 1607.01, Bexar County, Texas",3392,91,70,8,5,0,0,4,4,3301,2337,17,59,5,5,767,111
1400000US48201343700,"Census Tract 3437, Harris County, Texas",2945,1876,1219,574,4,39,1,1,38,1069,672,10,7,2,2,333,43
1400000US48483950300,"Census Tract 9503, Wheeler County, Texas",2432,1967,1803,100,15,11,0,3,35,465,238,1,18,0,0,179,29
1400000US48479001402,"Census Tract 14.02, Webb County, Texas",3425,31,27,1,0,3,0,0,0,3394,2782,14,17,1,0,498,82
1400000US48083950600,"Census Tract 9506, Coleman County, Texas",1399,1320,1298,0,7,1,0,0,14,79,31,0,2,0,0,36,10
1400000US48029181403,"Census Tract 1814.03, Bexar County, Texas",5635,2880,1530,495,16,699,6,17,117,2755,1889,43,66,11,8,599,139
1400000US48201533400,"Census Tract 5334, Harris County, Texas",9655,4638,281,4137,7,147,2,18,46,5017,2731,56,71,0,0,1963,196
1400000US48113015500,"Census Tract 155, Dallas County, Texas",3550,1575,1244,244,21,33,0,1,32,1975,1194,13,11,3,0,690,64
1400000US48215021304,"Census Tract 213.04, Hidalgo County, Texas",5612,135,119,8,1,4,0,1,2,5477,4911,8,11,0,0,496,51
1400000US48113980100,"Census Tract 9801, Dallas County, Texas",10,6,1,0,0,4,1,0,0,4,4,0,0,0,0,0,0
1400000US48201222401,"Census Tract 2224.01, Harris County, Texas",3701,598,437,34,3,111,0,3,10,3103,1571,21,48,13,0,1287,163
1400000US48113019600,"Census Tract 196, Dallas County, Texas",2265,2150,2007,14,6,91,0,7,25,115,78,0,1,0,0,27,9
1400000US48201413300,"Census Tract 4133, Harris County, Texas",6897,5996,3790,942,14,1099,7,9,135,901,611,11,5,3,1,220,50
1400000US48061012506,"Census Tract 125.06, Cameron County, Texas",3780,955,810,20,9,103,0,6,7,2825,2309,1,7,1,0,490,17
1400000US48215022003,"Census Tract 220.03, Hidalgo County, Texas",6734,762,713,33,4,0,0,2,10,5972,5364,13,8,5,0,515,67
1400000US48147950800,"Census Tract 9508, Fannin County, Texas",4414,4205,3997,54,64,9,0,3,78,209,127,2,14,0,0,56,10
1400000US48439100300,"Census Tract 1003, Tarrant County, Texas",4690,746,231,485,7,9,0,3,11,3944,2284,25,25,1,0,1460,149
1400000US48113005200,"Census Tract 52, Dallas County, Texas",4713,642,526,62,24,7,0,4,19,4071,2528,24,31,1,0,1328,159
1400000US48249950600,"Census Tract 9506, Jim Wells County, Texas",4080,184,149,17,8,3,1,2,4,3896,3296,9,26,0,0,479,86
1400000US48167724600,"Census Tract 7246, Galveston County, Texas",1793,1181,98,1049,0,7,2,1,24,612,261,25,19,1,0,248,58
1400000US48213951400,"Census Tract 9514, Henderson County, Texas",6906,6570,5675,729,44,37,0,6,79,336,136,8,4,0,0,159,29
1400000US48121021626,"Census Tract 216.26, Denton County, Texas",2091,1925,1547,68,4,265,6,7,28,166,135,0,0,0,0,26,5
1400000US48121021408,"Census Tract 214.08, Denton County, Texas",6469,5689,4885,422,34,193,4,5,146,780,491,5,9,1,0,207,67
1400000US48177000100,"Census Tract 1, Gonzales County, Texas",3103,1541,1270,240,6,3,0,5,17,1562,892,8,17,0,0,608,37
1400000US48439111505,"Census Tract 1115.05, Tarrant County, Texas",3978,3480,3195,177,19,21,5,6,57,498,347,5,0,0,0,108,38
1400000US48113014115,"Census Tract 141.15, Dallas County, Texas",6571,3917,2336,945,28,491,8,14,95,2654,1511,34,26,1,0,977,105
1400000US48453001824,"Census Tract 18.24, Travis County, Texas",1734,1317,1051,108,4,107,0,6,41,417,243,6,9,1,0,143,15
1400000US48061012002,"Census Tract 120.02, Cameron County, Texas",5401,1224,1146,33,0,27,0,2,16,4177,3740,3,22,1,2,339,70
1400000US48245007002,"Census Tract 70.02, Jefferson County, Texas",3723,3133,1598,789,26,668,0,4,48,590,280,12,11,6,0,251,30
1400000US48453001748,"Census Tract 17.48, Travis County, Texas",5492,3936,3367,222,22,216,3,7,99,1556,1068,8,12,3,0,392,73
1400000US48453001823,"Census Tract 18.23, Travis County, Texas",6478,1699,731,676,7,170,0,9,106,4779,2285,64,76,4,0,2166,184
1400000US48113016802,"Census Tract 168.02, Dallas County, Texas",3688,2866,1121,1662,8,9,2,1,63,822,402,16,5,1,1,382,15
1400000US48121021406,"Census Tract 214.06, Denton County, Texas",6977,5737,4727,591,33,221,2,9,154,1240,664,14,19,8,0,412,123
1400000US48251130204,"Census Tract 1302.04, Johnson County, Texas",9890,8790,8293,217,33,102,1,3,141,1100,729,9,6,4,0,294,58
1400000US48201411502,"Census Tract 4115.02, Harris County, Texas",3916,3397,2699,193,7,428,2,9,59,519,372,4,4,7,0,107,25
1400000US48439113918,"Census Tract 1139.18, Tarrant County, Texas",5159,3896,2852,430,14,501,0,8,91,1263,735,10,12,1,3,399,103
1400000US48469001601,"Census Tract 16.01, Victoria County, Texas",6128,3815,3203,440,11,67,0,11,83,2313,1367,39,20,1,0,689,197
1400000US48355003603,"Census Tract 36.03, Nueces County, Texas",3831,1717,1588,66,4,17,0,4,38,2114,1514,18,18,0,0,483,81
1400000US48201313300,"Census Tract 3133, Harris County, Texas",2654,2293,75,2196,3,2,0,2,15,361,112,8,0,0,0,206,35
1400000US48397040200,"Census Tract 402, Rockwall County, Texas",4430,4032,3753,96,35,76,3,13,56,398,250,7,7,3,0,117,14
1400000US48309004103,"Census Tract 41.03, McLennan County, Texas",7166,6340,5824,337,20,51,3,5,100,826,439,26,19,1,2,298,41
1400000US48121020111,"Census Tract 201.11, Denton County, Texas",4008,3730,3166,258,12,196,0,4,94,278,209,3,3,1,0,42,20
1400000US48171950500,"Census Tract 9505, Gillespie County, Texas",3751,2782,2719,6,8,21,1,1,26,969,595,10,21,0,0,318,25
1400000US48395960100,"Census Tract 9601, Robertson County, Texas",2025,1944,1619,294,10,9,0,0,12,81,53,0,0,0,0,25,3
1400000US48041001100,"Census Tract 11, Brazos County, Texas",4542,3749,3030,554,7,72,2,14,70,793,459,9,20,2,3,253,47
1400000US48005001200,"Census Tract 12, Angelina County, Texas",2989,2927,2869,13,13,2,0,2,28,62,40,0,0,0,0,20,2
1400000US48079950100,"Census Tract 9501, Cochran County, Texas",3127,1473,1329,110,12,3,3,0,16,1654,959,15,24,2,0,586,68
1400000US48285000200,"Census Tract 2, Lavaca County, Texas",3544,3179,2676,457,6,12,0,0,28,365,266,9,6,0,0,57,27
1400000US48185180102,"Census Tract 1801.02, Grimes County, Texas",4012,3404,3160,146,14,4,4,1,75,608,317,3,8,0,0,234,46
1400000US48491020508,"Census Tract 205.08, Williamson County, Texas",4448,3595,2682,292,7,484,5,16,109,853,560,13,10,5,2,200,63
1400000US48021950200,"Census Tract 9502, Bastrop County, Texas",7955,4281,2828,1276,21,30,7,11,108,3674,1693,52,55,2,7,1677,188
1400000US48113005500,"Census Tract 55, Dallas County, Texas",3505,2078,77,1955,9,6,0,2,29,1427,739,16,14,1,0,600,57
1400000US48029151500,"Census Tract 1515, Bexar County, Texas",2573,430,380,30,2,9,1,1,7,2143,1604,8,22,10,1,426,72
1400000US48029161000,"Census Tract 1610, Bexar County, Texas",3898,239,168,59,1,10,0,0,1,3659,2559,14,21,1,0,946,118
1400000US48029171601,"Census Tract 1716.01, Bexar County, Texas",4462,385,151,166,5,9,2,8,44,4077,2775,17,46,2,5,1133,99
1400000US48453001778,"Census Tract 17.78, Travis County, Texas",3909,3606,3450,42,11,56,1,0,46,303,217,2,2,0,0,50,32
1400000US48201554901,"Census Tract 5549.01, Harris County, Texas",8373,6043,4301,917,32,549,16,39,189,2330,1375,27,26,15,4,787,96
1400000US48497150401,"Census Tract 1504.01, Wise County, Texas",6225,5274,4983,204,26,12,0,6,43,951,412,9,8,2,0,464,56
1400000US48291700500,"Census Tract 7005, Liberty County, Texas",2423,2314,2192,77,13,1,0,1,30,109,66,0,8,0,0,24,11
1400000US48177000500,"Census Tract 5, Gonzales County, Texas",3681,1486,1349,95,13,7,1,0,21,2195,1396,21,24,2,0,673,79
1400000US48113002000,"Census Tract 20, Dallas County, Texas",5741,1643,589,942,24,32,1,11,44,4098,1706,46,67,2,0,2075,202
1400000US48201341301,"Census Tract 3413.01, Harris County, Texas",4864,4067,2806,371,26,746,2,9,107,797,579,12,3,2,0,154,47
1400000US48349970100,"Census Tract 9701, Navarro County, Texas",3705,2387,2217,127,8,3,1,1,30,1318,431,10,19,0,0,795,63
1400000US48241950400,"Census Tract 9504, Jasper County, Texas",5111,4662,3676,854,17,47,6,7,55,449,102,3,1,0,0,330,13
1400000US48201453700,"Census Tract 4537, Harris County, Texas",8194,4889,678,2947,11,1153,1,7,92,3305,1869,67,66,7,0,1084,212
1400000US48037010100,"Census Tract 101, Bowie County, Texas",5172,4787,2551,2050,33,32,0,14,107,385,122,7,9,0,0,204,43
1400000US48029190503,"Census Tract 1905.03, Bexar County, Texas",3459,848,735,44,8,29,0,3,29,2611,2021,7,44,3,1,444,91
1400000US48029190501,"Census Tract 1905.01, Bexar County, Texas",2878,452,368,34,6,22,0,3,19,2426,1844,5,27,0,0,452,98
1400000US48113014309,"Census Tract 143.09, Dallas County, Texas",4385,1972,442,1045,19,341,27,6,92,2413,1247,46,20,2,0,994,104
1400000US48113019205,"Census Tract 192.05, Dallas County, Texas",3257,3115,2866,46,9,159,1,2,32,142,98,0,1,2,0,33,8
1400000US48141003903,"Census Tract 39.03, El Paso County, Texas",6921,154,114,16,8,2,0,7,7,6767,5257,51,34,3,1,1268,153
1400000US48439122700,"Census Tract 1227, Tarrant County, Texas",4777,3817,2900,641,31,142,7,3,93,960,440,25,6,0,0,432,57
1400000US48061013106,"Census Tract 131.06, Cameron County, Texas",5075,262,213,4,0,31,0,9,5,4813,4089,11,7,1,1,647,57
1400000US48029130800,"Census Tract 1308, Bexar County, Texas",4848,3308,222,2962,7,13,1,18,85,1540,865,85,16,1,0,487,86
1400000US48453002435,"Census Tract 24.35, Travis County, Texas",7560,2139,1182,654,17,171,4,20,91,5421,3376,58,97,4,0,1699,187
1400000US48167990000,"Census Tract 9900, Galveston County, Texas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US48037011100,"Census Tract 111, Bowie County, Texas",6840,6106,4164,1744,49,37,5,8,99,734,366,27,17,1,1,267,55
1400000US48029190601,"Census Tract 1906.01, Bexar County, Texas",3768,305,241,19,10,8,0,19,8,3463,2711,10,40,7,2,593,100
1400000US48201422500,"Census Tract 4225, Harris County, Texas",5647,3336,1759,1124,7,336,0,29,81,2311,930,71,23,7,0,1107,173
1400000US48113016612,"Census Tract 166.12, Dallas County, Texas",12568,11314,1600,9402,17,111,10,23,151,1254,575,77,31,4,0,498,69
1400000US48113013105,"Census Tract 131.05, Dallas County, Texas",6073,3503,1907,1205,8,239,1,26,117,2570,1284,31,111,8,1,1059,76
1400000US48113017807,"Census Tract 178.07, Dallas County, Texas",5720,3243,2041,1035,12,64,1,1,89,2477,1235,22,44,5,0,1037,134
1400000US48113018105,"Census Tract 181.05, Dallas County, Texas",6086,2221,1415,699,20,47,0,3,37,3865,2561,44,48,2,3,1057,150
1400000US48201254300,"Census Tract 2543, Harris County, Texas",4917,2095,1268,661,12,105,1,2,46,2822,1656,30,32,3,0,981,120
1400000US48061013903,"Census Tract 139.03, Cameron County, Texas",4671,122,116,2,1,0,0,0,3,4549,3906,12,18,0,0,553,60
1400000US48201423301,"Census Tract 4233.01, Harris County, Texas",3701,2629,1321,1059,8,187,2,18,34,1072,556,29,30,1,0,399,57
